"","CABSLEEPER","WEIGHTAVG","WEIGHTEMPTY","TAB_TRUCKS","TAB_MILES"
"92317","Day",90000,40000,38.9772,2018594
"92318","Day",52000,40588,38.9772,1639852
"92319","Sleeper",70000,35000,38.9772,3313068
"92320","Sleeper",80000,30040,38.9772,4762165
"92322","Sleeper",80000,28000,38.9772,1481331
"92323","Day",80000,NA,38.9772,584269
"92324","Day",105500,34000,38.9772,3507955
"92326","Sleeper",80000,NA,38.9772,3897727
"92327","Sleeper",78000,30500,38.9772,5067045
"92328","Day",35000,NA,38.9772,577799
"92329","Day",35000,19480,38.9772,1274752
"92332","Sleeper",80000,18500,38.9772,3118182
"92333","Day",75000,40000,38.9772,1948864
"92334","Day",75000,35000,38.9772,3293735
"92335","Sleeper",47200,21201,38.9772,4336222
"92336","Day",45000,27500,38.9772,1941848
"92337","Sleeper",80000,NA,38.9772,4677273
"92338","Day",57000,34000,38.9772,1169318
"92339","Sleeper",78000,35000,38.9772,4872159
"92340","Day",60000,32000,38.9772,2458141
"92342","Day",53620,25620,38.9772,66300
"92343","Sleeper",20000,17000,38.9772,4177584
"92344","Sleeper",103000,35000,38.9772,7172
"92345","Day",42000,25000,38.9772,584659
"92346","Day",35000,28454,38.9772,116932
"92347","Day",104000,NA,38.9772,1246454
"92348","Sleeper",70000,35000,38.9772,3118182
"92349","Sleeper",79000,30000,38.9772,4677273
"92350","Sleeper",100000,37500,38.9772,2455568
"92351","Unknown",105500,NA,38.9772,2735152
"92352","Sleeper",70000,33000,38.9772,3897727
"92354","Day",80000,17500,38.9772,1364205
"92355","Day",52000,NA,38.9772,318327
"92356","Sleeper",75000,30000,38.9772,3541046
"92358","Sleeper",20000,17000,38.9772,4951517
"92361","Sleeper",80000,61711,38.9772,3330218
"92362","Day",30000,22350,38.9772,3235114
"92363","Day",90000,18000,38.9772,2318992
"92365","Sleeper",52000,NA,38.9772,0
"92368","Sleeper",80000,35000,38.9772,3507955
"92371","Sleeper",75000,30000,38.9772,4151196
"92372","Day",48000,18400,38.9772,631393
"92373","Sleeper",80000,17111,38.9772,5700660
"92374","Sleeper",80000,28790,38.9772,5351385
"92375","Day",88000,38979,38.9772,2554843
"92376","Sleeper",95000,40000,38.9772,3171503
"92377","Day",105500,40920,38.9772,88323
"92378","Day",80000,27800,38.9772,544240
"92380","Sleeper",93000,31000,38.9772,4287500
"92381","Day",75000,31000,38.9772,1013409
"92382","Sleeper",103000,35500,38.9772,1212505
"92383","Sleeper",25000,17000,38.9772,2177621
"92384","Sleeper",65000,32000,38.9772,600562
"92385","Day",77800,25000,38.9772,116932
"92386","Day",50000,30000,38.9772,467727
"92387","Day",42000,25000,38.9772,584659
"92388","Day",50000,29000,38.9772,233864
"92389","Day",102000,25380,38.9772,730434
"92390","Day",72000,40000,38.9772,2689432
"92391","Sleeper",80000,25500,38.9772,1169318
"92392","Sleeper",80000,35000,38.9772,4837664
"92393","Sleeper",50000,35000,38.9772,233864
"92395","Sleeper",96000,37000,38.9772,389773
"92396","Sleeper",75000,35000,38.9772,2199838
"92397","Day",48000,19300,38.9772,506705
"92398","Sleeper",75000,30000,38.9772,6552391
"92399","Sleeper",80000,31200,38.9772,467727
"92400","Sleeper",25000,17000,38.9772,9982196
"92401","Day",96000,32500,38.9772,316495
"92402","Sleeper",80000,28830,38.9772,4424427
"92404","Day",60000,22000,38.9772,584659
"92405","Day",80000,19860,38.9772,2429609
"92406","Sleeper",91000,38000,38.9772,2338636
"92407","Day",89500,NA,38.9772,1638994
"92409","Sleeper",80000,34500,38.9772,2143750
"92410","Day",76000,33000,38.9772,1465623
"92412","Sleeper",75000,30000,38.9772,5056794
"92413","Day",96000,35000,38.9772,3897727
"92414","Sleeper",20000,17000,38.9772,6487884
"92415","Sleeper",80000,NA,38.9772,5546427
"92417","Day",52000,40588,38.9772,1740881
"92418","Sleeper",105500,31500,38.9772,2894257
"92420","Day",100000,NA,38.9772,526193
"92421","Day",57500,NA,38.9772,3041436
"92422","Day",80000,36000,38.9772,80293
"92423","Day",96000,26000,38.9772,877456
"92424","Day",65000,34000,38.9772,2640359
"92425","Day",80000,NA,38.9772,1410743
"92426","Day",52000,NA,38.9772,0
"92428","Sleeper",70000,33000,38.9772,235189
"92429","Sleeper",80000,17800,38.9772,4677273
"92430","Day",55000,20043,38.9772,1348925
"92431","Day",105500,40000,38.9772,1111242
"92432","Day",80000,NA,38.9772,358591
"92433","Day",54000,24000,38.9772,1169318
"92434","Sleeper",75000,34200,38.9772,5032083
"92435","Sleeper",78000,34500,38.9772,1619934
"92436","Day",34000,21000,38.9772,1364205
"92437","Sleeper",75000,NA,38.9772,4395857
"92439","Sleeper",75000,35000,38.9772,7093864
"92440","Sleeper",30180,18950,38.9772,3041436
"92442","Day",96000,31800,38.9772,3242987
"92443","Sleeper",25000,17000,38.9772,9470152
"92444","Sleeper",75000,34500,38.9772,2242869
"92446","Day",42000,25000,38.9772,389773
"92447","Day",70540,26540,38.9772,423761
"92448","Day",104000,NA,38.9772,732071
"92449","Sleeper",96000,NA,38.9772,389773
"92450","Day",100000,80000,38.9772,1208295
"92451","Unknown",80000,27835,38.9772,1074798
"92454","Day",105500,34600,38.9772,3507955
"92456","Day",76000,28120,38.9772,2549114
"92457","Sleeper",75000,30000,38.9772,5286916
"92458","Sleeper",80000,26500,38.9772,584659
"92459","Sleeper",80000,17411,38.9772,3619001
"92461","Sleeper",80000,61903,38.9772,245089
"92462","Day",70000,30500,38.9772,233864
"92463","Sleeper",105000,48600,38.9772,1831932
"92464","Sleeper",80000,29000,38.9772,2923295
"92465","Sleeper",75000,33500,38.9772,1936508
"92466","Day",75000,30000,38.9772,1685845
"92467","Sleeper",100000,42000,38.9772,3082362
"92468","Sleeper",80000,34100,38.9772,3780795
"92469","Sleeper",80000,NA,38.9772,3110737
"92470","Day",80000,29000,38.9772,385018
"92471","Day",52000,NA,38.9772,0
"92472","Day",50000,18000,38.9772,662614
"92473","Sleeper",25000,17000,38.9772,6041204
"92475","Day",65000,27000,38.9772,779545
"92476","Day",79000,38000,38.9772,2923295
"92477","Sleeper",79000,33000,38.9772,4287500
"92478","Day",89875,35875,38.9772,5261932
"92479","Day",104000,NA,38.9772,2151545
"92480","Day",105500,38500,38.9772,2260682
"92481","Day",80000,27800,38.9772,365451
"92482","Sleeper",78000,32000,38.9772,2923295
"92483","Sleeper",78500,34000,38.9772,3464378
"92484","Day",102000,53500,38.9772,2338636
"92485","Sleeper",102000,36500,38.9772,3126367
"92486","Day",96000,38000,38.9772,3507955
"92487","Sleeper",87000,41000,38.9772,3386423
"92489","Day",42000,25000,38.9772,584659
"92491","Day",105000,38500,38.9772,1286250
"92493","Sleeper",80000,35000,38.9772,3867442
"92494","Day",98000,NA,38.9772,2143750
"92495","Day",103900,38120,38.9772,2723498
"92496","Sleeper",101000,36200,38.9772,588011
"92497","Day",48000,19400,38.9772,623636
"92498","Sleeper",75000,30000,38.9772,5018558
"92499","Sleeper",20000,17000,38.9772,8648706
"92500","Sleeper",80000,31000,38.9772,1559091
"92501","Day",52000,NA,38.9772,0
"92502","Sleeper",80000,28928,38.9772,4817747
"92503","Sleeper",55000,26000,38.9772,2065795
"92504","Day",80000,25400,38.9772,1934520
"92505","Day",27000,27000,38.9772,31182
"92506","Sleeper",80000,NA,38.9772,2338636
"92507","Day",80000,NA,38.9772,1559091
"92508","Sleeper",94000,36500,38.9772,4735388
"92509","Sleeper",96000,36000,38.9772,1786328
"92510","Day",37700,27700,38.9772,1364205
"92511","Sleeper",80000,35000,38.9772,5067045
"92513","Sleeper",70000,35000,38.9772,1159028
"92514","Day",95000,33000,38.9772,4215743
"92515","Sleeper",30000,17121,38.9772,5654394
"92516","Sleeper",96000,32000,38.9772,2970107
"92517","Sleeper",102000,36000,38.9772,584659
"92518","Sleeper",80000,61347,38.9772,4591679
"92519","Sleeper",80000,34500,38.9772,3202139
"92520","Day",33000,23000,38.9772,389773
"92521","Sleeper",98200,36200,38.9772,390591
"92522","Sleeper",77280,27280,38.9772,2849122
"92524","Day",38000,20250,38.9772,1831932
"92525","Sleeper",88000,NA,38.9772,25725
"92526","Sleeper",77000,34900,38.9772,5067045
"92527","Day",68000,32000,38.9772,4287500
"92528","Day",60000,25000,38.9772,1091364
"92529","Sleeper",85000,22280,38.9772,4249809
"92530","Sleeper",77000,34500,38.9772,5058470
"92531","Day",80000,NA,38.9772,2452762
"92532","Day",50000,34800,38.9772,596937
"92533","Sleeper",60000,34000,38.9772,2962273
"92534","Sleeper",105500,36860,38.9772,1971821
"92535","Day",90000,36500,38.9772,506705
"92536","Day",33000,24000,38.9772,2675322
"92537","Unknown",105500,NA,38.9772,1971821
"92538","Sleeper",52000,NA,38.9772,0
"92539","Sleeper",100000,35000,38.9772,1527441
"92540","Day",125000,60000,38.9772,704436
"92541","Sleeper",25000,17000,38.9772,9056993
"92542","Day",52580,34580,38.9772,1069030
"92543","Day",80000,30000,38.9772,1948864
"92544","Sleeper",80000,28814,38.9772,4911565
"92545","Sleeper",96500,34600,38.9772,389773
"92546","Day",104000,NA,38.9772,1854656
"92547","Day",80000,27600,38.9772,779545
"92548","Sleeper",79000,36000,38.9772,4350799
"92549","Day",105000,40000,38.9772,1948864
"92550","Sleeper",86500,31240,38.9772,2032392
"92551","Day",105000,34500,38.9772,3352045
"92553","Unknown",75000,30000,38.9772,2764892
"92554","Day",80000,39000,38.9772,311818
"92555","Sleeper",20000,17000,38.9772,4175440
"92557","Sleeper",80000,NA,38.9772,9822273
"92558","Day",80000,63737,38.9772,1583257
"92560","Day",105500,36000,38.9772,1715000
"92561","Sleeper",102500,39900,38.9772,3703270
"92562","Day",42000,NA,38.9772,641176
"92563","Day",63582,24820,38.9772,255574
"92564","Sleeper",75000,24000,38.9772,140513
"92565","Sleeper",78000,31400,38.9772,4148897
"92566","Sleeper",80000,17000,38.9772,2356098
"92567","Sleeper",65000,34303,38.9772,584659
"92568","Day",105500,34000,38.9772,3819773
"92569","Sleeper",90000,NA,38.9772,1441574
"92570","Sleeper",80000,21000,38.9772,4659070
"92571","Day",70720,35520,38.9772,1169318
"92572","Day",54000,24000,38.9772,613268
"92573","Day",80000,NA,38.9772,144372
"92574","Sleeper",105500,32000,38.9772,1681441
"92575","Sleeper",70000,34120,38.9772,3111322
"92576","Unknown",42000,NA,38.9772,1169318
"92577","Day",46000,24965,38.9772,1974784
"92578","Day",104500,32500,38.9772,3507955
"92579","Day",64000,33000,38.9772,935455
"92581","Day",73000,33000,38.9772,2665188
"92582","Day",42000,25000,38.9772,584659
"92583","Day",40000,25000,38.9772,1122623
"92584","Day",88000,39000,38.9772,2412654
"92585","Day",75000,31461,38.9772,4498328
"92586","Day",47850,28450,38.9772,38588
"92587","Sleeper",80000,39000,38.9772,4102358
"92588","Day",82000,32000,38.9772,2927973
"92589","Day",74000,NA,38.9772,194886
"92590","Day",92000,36000,38.9772,2728409
"92591","Day",48000,18400,38.9772,537886
"92592","Sleeper",75000,30000,38.9772,5733518
"92593","Sleeper",79500,33000,38.9772,3515789
"92594","Sleeper",25000,17000,38.9772,1774635
"92595","Day",96000,35000,38.9772,1948864
"92597","Sleeper",80000,28960,38.9772,1036055
"92598","Day",55000,27800,38.9772,1269919
"92599","Day",80000,19860,38.9772,1345963
"92600","Sleeper",88000,35000,38.9772,701591
"92601","Unknown",80000,NA,38.9772,3221004
"92602","Sleeper",80000,33000,38.9772,5376252
"92603","Sleeper",93000,29600,38.9772,1364205
"92604","Day",105000,37365,38.9772,3061119
"92605","Day",80000,30000,38.9772,1394685
"92606","Sleeper",80000,35000,38.9772,5067045
"92607","Day",55500,29500,38.9772,2156651
"92608","Day",75000,30000,38.9772,2724044
"92609","Day",95000,33000,38.9772,2915344
"92610","Sleeper",20000,17131,38.9772,5035747
"92611","Day",96000,35540,38.9772,1407119
"92612","Day",90000,30000,38.9772,779545
"92613","Day",31000,NA,38.9772,1465818
"92614","Sleeper",80000,28590,38.9772,4172049
"92615","Day",60000,34000,38.9772,2338636
"92616","Sleeper",52000,29000,38.9772,857500
"92617","Sleeper",80000,17900,38.9772,69925
"92618","Sleeper",76000,36000,38.9772,4811900
"92619","Day",80000,NA,38.9772,285353
"92620","Sleeper",52000,NA,38.9772,0
"92621","Sleeper",75000,30000,38.9772,2276429
"92622","Day",80000,28700,38.9772,1792019
"92623","Unknown",80000,NA,38.9772,4833182
"92624","Sleeper",88000,32000,38.9772,1948864
"92625","Day",80000,NA,38.9772,1039641
"92627","Day",97559,47559,38.9772,7668350
"92628","Sleeper",80000,27101,38.9772,3479540
"92629","Day",50000,30000,38.9772,584659
"92632","Sleeper",105000,33400,38.9772,1748949
"92633","Sleeper",105500,37000,38.9772,3118182
"92634","Day",33000,24000,38.9772,2701515
"92635","Day",96000,38000,38.9772,899868
"92636","Day",80000,32000,38.9772,3800986
"92637","Day",74000,31400,38.9772,1559091
"92639","Sleeper",75000,30000,38.9772,6307653
"92640","Sleeper",75000,30000,38.9772,4686160
"92641","Sleeper",25000,17000,38.9772,6188227
"92643","Day",102000,38000,38.9772,2104773
"92644","Sleeper",80000,28790,38.9772,3909576
"92646","Sleeper",104600,37300,38.9772,1169318
"92647","Sleeper",75000,34000,38.9772,4560341
"92648","Sleeper",74000,23000,38.9772,3118182
"92650","Sleeper",75000,34000,38.9772,4297829
"92651","Day",98000,33500,38.9772,3118182
"92652","Sleeper",104000,44000,38.9772,1626794
"92653","Day",43300,28800,38.9772,519723
"92654","Day",45000,25000,38.9772,440989
"92655","Sleeper",75000,30000,38.9772,1072265
"92656","Sleeper",20000,17000,38.9772,5153419
"92658","Day",33000,20000,38.9772,155909
"92659","Day",80000,63737,38.9772,3266140
"92660","Sleeper",80000,30080,38.9772,2462506
"92662","Day",88000,39180,38.9772,3085909
"92663","Day",60000,18000,38.9772,389773
"92664","Day",78000,28000,38.9772,226263
"92665","Day",50000,30000,38.9772,194886
"92666","Day",88000,34580,38.9772,1202839
"92667","Day",22000,19000,38.9772,167641
"93683","Sleeper",80000,32000,21.163,2410069
"93685","Day",52000,NA,21.163,0
"93689","Sleeper",70000,32000,21.163,2390535
"93691","Day",70000,40800,21.163,341127
"93692","Sleeper",52000,NA,21.163,0
"93693","Day",30000,NA,21.163,15280
"93702","Sleeper",80000,27500,21.163,2596134
"93710","Sleeper",80000,34000,21.163,253957
"93711","Day",80000,35000,21.163,211630
"93726","Day",60000,28000,21.163,718782
"93729","Day",48500,31500,21.163,211630
"93732","Sleeper",80000,35500,21.163,814777
"93738","Sleeper",80000,28500,21.163,1301167
"93748","Sleeper",52000,NA,21.163,0
"93750","Day",72000,31200,21.163,51257
"93753","Day",80000,24000,21.163,183907
"93755","Sleeper",80000,NA,21.163,1683393
"93768","Day",75000,31000,21.163,1587228
"93771","Sleeper",66200,40920,21.163,848257
"93772","Day",80000,NA,21.163,122217
"93778","Sleeper",80000,31000,21.163,1002261
"93789","Day",78000,34500,21.163,2196999
"93791","Day",80000,33000,21.163,1299411
"93796","Day",25000,NA,21.163,0
"93805","Day",80000,30900,21.163,811222
"93810","Day",75000,27000,21.163,211630
"93811","Day",80000,32000,21.163,2187137
"93815","Sleeper",80000,28700,21.163,52908
"93816","Day",70000,NA,21.163,211630
"93819","Day",50000,20000,21.163,21163
"93825","Sleeper",76000,33000,21.163,1035275
"93828","Day",74000,29600,21.163,867685
"93840","Unknown",52000,NA,21.163,0
"93845","Day",80000,36780,21.163,298378
"93847","Day",54000,NA,21.163,21163
"93854","Day",79000,26000,21.163,992610
"93855","Day",45500,18800,21.163,42326
"93863","Day",50000,25000,21.163,865928
"93868","Day",72000,34000,21.163,126978
"93881","Day",80000,40000,21.163,1269783
"93882","Sleeper",80000,NA,21.163,23279
"93890","Day",55000,NA,21.163,6349
"93896","Unknown",25000,NA,21.163,0
"93905","Sleeper",38000,19380,21.163,2196364
"93911","Sleeper",70000,32000,21.163,1074744
"93914","Sleeper",77500,30000,21.163,2162863
"93921","Day",60000,NA,21.163,1269783
"93927","Day",52000,NA,21.163,0
"93930","Day",80000,30000,21.163,667863
"93942","Day",52000,NA,21.163,0
"93946","Sleeper",79000,37000,21.163,1058152
"93949","Day",80000,NA,21.163,201599
"93971","Sleeper",75000,31720,21.163,2539565
"93972","Day",80000,30000,21.163,804196
"94001","Sleeper",65000,30000,21.163,1616603
"94002","Sleeper",80000,33000,21.163,101583
"94005","Sleeper",80000,30500,21.163,244158
"94006","Day",72000,19250,21.163,234338
"94008","Day",67000,32332,21.163,879388
"94015","Day",72000,30000,21.163,762
"94022","Day",80000,NA,21.163,21163
"94023","Sleeper",70000,32000,21.163,2429263
"94024","Day",80000,32000,21.163,1693043
"94030","Sleeper",80000,27500,21.163,2449897
"94032","Sleeper",78500,30000,21.163,2543121
"94035","Sleeper",80000,25000,21.163,740707
"94037","Day",80000,24500,21.163,1798859
"94049","Day",25000,NA,21.163,0
"94051","Sleeper",80000,29980,21.163,3280
"94052","Sleeper",70000,32000,21.163,1810202
"94072","Day",52000,NA,21.163,0
"94086","Day",78000,18000,21.163,12698
"94089","Day",78000,29000,21.163,913736
"94091","Sleeper",79500,30500,21.163,2618990
"94092","Sleeper",47000,32000,21.163,84652
"94094","Day",52000,NA,21.163,0
"94096","Day",130000,38000,21.163,84652
"94097","Day",80000,31000,21.163,21163
"94114","Day",72480,33690,21.163,145157
"94119","Day",80000,33000,21.163,423261
"94122","Day",62000,33000,21.163,529076
"94127","Day",42840,30000,21.163,96059
"94128","Sleeper",75000,31000,21.163,1805208
"94137","Day",75000,37000,21.163,169304
"94170","Sleeper",78000,17000,21.163,2298222
"94174","Day",70000,NA,21.163,211630
"94179","Sleeper",80000,27500,21.163,1782309
"94180","Sleeper",70000,32000,21.163,2286921
"94183","Day",75000,37500,21.163,1904674
"94185","Day",150000,42000,21.163,105815
"94194","Sleeper",80000,31000,21.163,2456098
"94199","Day",75000,39000,21.163,169304
"94200","Day",55000,27500,21.163,3010697
"94207","Day",80000,NA,21.163,1587228
"94214","Sleeper",79000,33000,21.163,783033
"94218","Day",40000,25640,21.163,105815
"94229","Day",80000,32620,21.163,1393396
"94239","Day",80000,35750,21.163,5462605
"94240","Sleeper",48000,31000,21.163,865928
"94241","Day",80000,30000,21.163,952337
"94245","Day",52000,NA,21.163,0
"94250","Day",80000,34000,21.163,2179793
"94253","Day",80000,32000,21.163,393633
"94258","Day",80000,NA,21.163,286061
"94267","Day",79000,33500,21.163,1587228
"94270","Day",75000,30000,21.163,529076
"94278","Unknown",80000,NA,21.163,2028795
"94283","Day",50000,22000,21.163,42326
"94287","Day",53000,25070,21.163,422436
"94292","Day",80000,NA,21.1339,507214
"94293","Day",80000,39000,21.1339,410442
"94294","Day",80000,NA,21.1339,860932
"94295","Sleeper",36000,20000,21.1339,16907
"94296","Day",67000,32000,21.1339,670304
"94298","Sleeper",139400,96900,21.1339,2059837
"94299","Sleeper",78000,18000,21.1339,2711839
"94300","Unknown",80000,NA,21.1339,1664506
"94301","Sleeper",78000,30000,21.1339,2735932
"94302","Sleeper",48000,33500,21.1339,2113390
"94303","Sleeper",80000,34000,21.1339,1143112
"94304","Sleeper",80000,18000,21.1339,2113390
"94305","Sleeper",80000,49000,21.1339,1672579
"94306","Sleeper",79000,32500,21.1339,1369477
"94307","Day",80000,30000,21.1339,634017
"94308","Sleeper",52000,NA,21.1339,0
"94309","Sleeper",79000,35000,21.1339,1656222
"94310","Sleeper",78000,33000,21.1339,1162365
"94311","Sleeper",52000,NA,21.1339,0
"94312","Sleeper",75000,36000,21.1339,3064416
"94313","Unknown",120000,55000,21.1339,1036745
"94314","Day",80000,27000,21.1339,1690712
"94317","Sleeper",65000,18800,21.1339,1728690
"94318","Day",68000,35000,21.1339,397402
"94319","Sleeper",80000,27000,21.1339,2007721
"94320","Sleeper",65000,18800,21.1339,546607
"94321","Day",80000,62821,21.1339,769950
"94323","Sleeper",80000,32000,21.1339,2068650
"94324","Sleeper",80000,32000,21.1339,1521641
"94325","Sleeper",80000,30000,21.1339,2151283
"94326","Sleeper",58000,39000,21.1339,923509
"94327","Sleeper",80000,35000,21.1339,1622048
"94328","Day",78000,36000,21.1339,125704
"94329","Day",74000,30000,21.1339,810316
"94330","Day",80000,26000,21.1339,913872
"94331","Sleeper",48000,33500,21.1339,2113390
"94332","Sleeper",78000,33300,21.1339,2028855
